client_id,age,situation_familiale,statut_logement,type_logement,surface_m2,region,patrimoine_estime,revenu_annuel,assureur,garanties,exclusions,nombre_garanties,montant_couvert,cotisation_annuelle,sinistres_déclarés,dernier_sinistre,résiliation_précédente,paiements_en_retard
CLT03680,74,Marié(e),Locataire,Appartement,94,Occitanie,26320,25808,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","['Dommages électriques, climatiques, inondation', ""Protection corporelle de l'assuré""]",3,5000,625,3,2022-09-06,Oui,Non
CLT03681,61,Marié(e),Propriétaire,Maison individuelle isolée,154,Occitanie,43120,43682,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","[""Dégât des eaux, gel, refoulement d'égout"", 'Tempête, grêle, neige']",3,30291,1586,2,2024-08-07,Non,Non
CLT03682,76,Marié(e),Locataire,Maison individuelle isolée,132,Auvergne-Rhône-Alpes,39600,47636,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","['Incendie, foudre, explosion, vandalisme', 'Vol']",3,23013,878,3,2023-11-30,Non,Non
CLT03683,70,Marié(e),Locataire,Maison individuelle isolée,94,Occitanie,26320,35268,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires']",2,6706,547,3,2024-09-28,Non,Non
CLT03684,59,Célibataire,Propriétaire,Maison mitoyenne,119,Île-de-France,39270,31471,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","[""Protection corporelle de l'assuré""]",3,29624,1226,2,2025-03-19,Oui,Non
CLT03685,56,Célibataire,Locataire,Maison individuelle isolée,155,Nouvelle-Aquitaine,48050,50132,Groupe des Assurances du Crédit Mutuel,['Catastrophes naturelles'],"['Tempête, grêle, neige']",1,45177,598,2,2025-01-18,Non,Non
CLT03686,23,Marié(e),Locataire,Appartement,73,Île-de-France,24090,29098,Macif (Aéma Groupe),"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Tempête, grêle, neige']",3,23297,485,3,2024-10-16,Non,Non
CLT03687,53,En couple,Propriétaire,Maison mitoyenne,188,Auvergne-Rhône-Alpes,56400,33374,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","['Bris de glace, véranda, capteurs solaires', 'Assistance', 'Incendie, foudre, explosion, vandalisme']",3,52155,1937,2,2025-01-23,Oui,Non
CLT03688,67,Marié(e),Locataire,Maison mitoyenne,189,Nouvelle-Aquitaine,58589,48674,Macif (Aéma Groupe),['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', 'Bris de glace, véranda, capteurs solaires', 'Assistance']",1,29254,544,1,2025-05-02,Non,Non
CLT03689,51,Célibataire,Propriétaire,Maison individuelle isolée,138,Provence-Alpes-Côte d'Azur,44160,30323,Macif (Aéma Groupe),"['Attentats matériels', 'Catastrophes naturelles']","['Dommages électriques, climatiques, inondation', 'Tempête, grêle, neige']",2,6987,1607,3,2023-08-23,Non,Non
CLT03690,59,En couple,Locataire,Maison individuelle isolée,156,Provence-Alpes-Côte d'Azur,49920,35598,Macif (Aéma Groupe),"['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme', 'Dommages électriques, climatiques, inondation', ""Protection corporelle de l'assuré""]",3,40833,1038,3,2025-05-30,Non,Non
CLT03691,41,En couple,Propriétaire,Appartement,85,Occitanie,23800,28504,Matmut,['Responsabilité civile'],"[""Dégât des eaux, gel, refoulement d'égout""]",1,23332,848,3,2024-08-12,Non,Oui
CLT03692,20,Célibataire,Locataire,Appartement,94,Provence-Alpes-Côte d'Azur,30080,47494,Macif (Aéma Groupe),"['Attentats matériels', 'Catastrophes naturelles']","['Dommages électriques, climatiques, inondation', 'Vol']",2,15535,423,2,2023-04-10,Oui,Non
CLT03693,21,Célibataire,Locataire,Appartement,46,Provence-Alpes-Côte d'Azur,14720,43291,Macif (Aéma Groupe),"['Responsabilité civile', 'Attentats matériels']","['Tempête, grêle, neige']",2,10459,267,3,2024-01-19,Non,Non
CLT03694,74,Marié(e),Locataire,Maison individuelle isolée,103,Île-de-France,33990,24318,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","[""Dégât des eaux, gel, refoulement d'égout"", 'Assistance', 'Incendie, foudre, explosion, vandalisme']",3,27157,685,3,2025-03-31,Non,Oui
CLT03695,30,En couple,Propriétaire,Maison mitoyenne,136,Auvergne-Rhône-Alpes,40800,50194,Groupe des Assurances du Crédit Mutuel,['Responsabilité civile'],['Vol'],1,27635,1051,2,2022-08-09,Oui,Non
CLT03696,35,Marié(e),Locataire,Maison individuelle isolée,117,Auvergne-Rhône-Alpes,35100,29157,Crédit Agricole Assurances (Pacifica),['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', 'Vol']",1,26171,584,3,2023-10-06,Non,Non
CLT03697,68,Célibataire,Locataire,Maison mitoyenne,107,Nouvelle-Aquitaine,33170,42171,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","[""Dégât des eaux, gel, refoulement d'égout"", 'Assistance']",3,24755,551,2,2023-07-31,Non,Non
CLT03698,65,Célibataire,Locataire,Maison individuelle isolée,148,Nouvelle-Aquitaine,45880,27276,"Covéa (MMA, MAAF, GMF)",['Catastrophes naturelles'],"['Vol', 'Tempête, grêle, neige']",1,45113,571,2,2023-09-10,Oui,Non
CLT03699,67,En couple,Propriétaire,Maison mitoyenne,99,Auvergne-Rhône-Alpes,29700,34925,Crédit Agricole Assurances (Pacifica),"['Responsabilité civile', 'Attentats matériels']","['Vol', 'Dommages électriques, climatiques, inondation', 'Assistance']",2,8011,892,2,2024-12-22,Non,Non
CLT03700,75,Célibataire,Propriétaire,Maison individuelle isolée,127,Auvergne-Rhône-Alpes,38100,37740,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","[""Dégât des eaux, gel, refoulement d'égout"", 'Assistance', 'Dommages électriques, climatiques, inondation']",3,14941,1308,2,2023-10-24,Non,Non
CLT03701,79,Célibataire,Propriétaire,Maison individuelle isolée,122,Occitanie,34160,48388,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Responsabilité civile', 'Attentats matériels']","['Bris de glace, véranda, capteurs solaires', 'Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme']",3,22514,1624,3,2024-10-04,Non,Non
CLT03702,61,En couple,Locataire,Appartement,75,Île-de-France,24750,44577,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme']",2,7687,338,2,2023-09-02,Non,Non
CLT03703,82,Célibataire,Locataire,Maison individuelle isolée,92,Nouvelle-Aquitaine,28520,30784,"Covéa (MMA, MAAF, GMF)",['Catastrophes naturelles'],"['Assistance', 'Incendie, foudre, explosion, vandalisme', 'Vol']",1,24911,355,2,2025-03-01,Non,Non
CLT03704,27,Célibataire,Propriétaire,Appartement,76,Île-de-France,25080,46799,"Covéa (MMA, MAAF, GMF)",['Catastrophes naturelles'],"['Assistance', 'Tempête, grêle, neige', 'Bris de glace, véranda, capteurs solaires']",1,19984,437,1,2023-11-24,Oui,Non
CLT03705,22,Célibataire,Propriétaire,Appartement,78,Auvergne-Rhône-Alpes,23400,51225,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Attentats matériels']","['Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme']",2,16905,908,3,2022-09-02,Non,Oui
CLT03706,62,Célibataire,Propriétaire,Maison individuelle isolée,115,Occitanie,32200,25507,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles']","[""Protection corporelle de l'assuré""]",2,5000,1339,3,2024-11-25,Non,Non
CLT03707,74,Marié(e),Locataire,Maison individuelle isolée,140,Île-de-France,46200,43136,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles']","['Bris de glace, véranda, capteurs solaires']",2,39728,815,3,2024-01-30,Non,Oui
CLT03708,60,Célibataire,Locataire,Maison individuelle isolée,125,Île-de-France,41250,29963,Crédit Agricole Assurances (Pacifica),['Catastrophes naturelles'],"['Bris de glace, véranda, capteurs solaires']",1,13047,624,3,2024-06-26,Non,Non
CLT03709,71,Marié(e),Propriétaire,Maison individuelle isolée,110,Occitanie,30800,45704,Macif (Aéma Groupe),['Catastrophes naturelles'],"['Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme', ""Dégât des eaux, gel, refoulement d'égout""]",1,23810,1098,3,2023-05-18,Non,Oui
CLT03710,64,Célibataire,Locataire,Maison individuelle isolée,121,Occitanie,33880,33207,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Responsabilité civile']","['Bris de glace, véranda, capteurs solaires']",2,10076,545,2,2023-10-24,Non,Non
CLT03711,74,Célibataire,Propriétaire,Maison individuelle isolée,96,Auvergne-Rhône-Alpes,28799,41897,Matmut,['Attentats matériels'],"['Bris de glace, véranda, capteurs solaires', 'Assistance', 'Incendie, foudre, explosion, vandalisme']",1,27958,741,2,2023-10-12,Non,Non
CLT03712,61,Divorcé(e),Propriétaire,Appartement,58,Occitanie,16240,39237,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","['Bris de glace, véranda, capteurs solaires', 'Assistance']",3,13838,772,3,2022-10-31,Oui,Non
CLT03713,35,Célibataire,Propriétaire,Appartement,92,Nouvelle-Aquitaine,28520,46359,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']",['Vol'],3,27490,1224,3,2023-11-11,Non,Non
CLT03714,33,Célibataire,Locataire,Appartement,62,Nouvelle-Aquitaine,19220,49836,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"['Incendie, foudre, explosion, vandalisme']",1,9885,239,2,2024-09-20,Non,Non
CLT03715,54,En couple,Locataire,Maison individuelle isolée,173,Auvergne-Rhône-Alpes,51900,31208,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Dommages électriques, climatiques, inondation']",3,38543,891,2,2024-02-04,Non,Oui
CLT03716,22,Célibataire,Locataire,Appartement,94,Île-de-France,31020,24908,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Attentats matériels']","[""Dégât des eaux, gel, refoulement d'égout"", 'Vol']",2,5000,423,2,2024-11-20,Non,Non
CLT03717,63,Célibataire,Propriétaire,Maison individuelle isolée,174,Nouvelle-Aquitaine,53940,23260,Macif (Aéma Groupe),"['Catastrophes naturelles', 'Responsabilité civile']","['Tempête, grêle, neige', ""Protection corporelle de l'assuré""]",2,14237,2026,3,2022-10-11,Non,Non
CLT03718,41,Marié(e),Propriétaire,Appartement,72,Nouvelle-Aquitaine,22320,43560,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme', 'Dommages électriques, climatiques, inondation', ""Protection corporelle de l'assuré""]",3,14795,741,2,2023-09-30,Non,Oui
CLT03719,43,Veuf(ve),Propriétaire,Maison mitoyenne,177,Auvergne-Rhône-Alpes,53100,48371,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Attentats matériels', 'Catastrophes naturelles']","[""Protection corporelle de l'assuré"", 'Tempête, grêle, neige', 'Assistance']",3,48730,2356,3,2024-03-29,Non,Non
CLT03720,27,Célibataire,Locataire,Appartement,84,Auvergne-Rhône-Alpes,25200,46632,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Attentats matériels']","[""Protection corporelle de l'assuré""]",2,19275,489,3,2022-12-02,Oui,Non
CLT03721,71,Célibataire,Locataire,Maison individuelle isolée,164,Île-de-France,54120,32428,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme', 'Vol']",3,54093,1091,3,2024-12-20,Non,Non
CLT03722,20,Célibataire,Propriétaire,Appartement,94,Île-de-France,31020,32600,Groupe des Assurances du Crédit Mutuel,['Attentats matériels'],"['Dommages électriques, climatiques, inondation']",1,19275,726,2,2023-08-13,Non,Non
CLT03723,40,Marié(e),Locataire,Maison individuelle isolée,107,Occitanie,29960,47069,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', 'Vol', 'Assistance']",1,15802,534,3,2024-02-24,Non,Non
CLT03724,63,En couple,Propriétaire,Maison individuelle isolée,154,Auvergne-Rhône-Alpes,46199,32319,Groupe des Assurances du Crédit Mutuel,['Attentats matériels'],"['Vol', 'Incendie, foudre, explosion, vandalisme', ""Protection corporelle de l'assuré""]",1,21638,1190,2,2023-09-28,Non,Oui
CLT03725,34,En couple,Propriétaire,Maison individuelle isolée,196,Île-de-France,64680,36405,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"[""Protection corporelle de l'assuré""]",1,12482,1956,3,2024-09-27,Non,Non
CLT03726,62,Marié(e),Locataire,Maison individuelle isolée,126,Provence-Alpes-Côte d'Azur,40320,27321,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles', 'Attentats matériels']","['Assistance', 'Vol']",3,7520,649,2,2025-06-11,Non,Non
CLT03727,79,Marié(e),Propriétaire,Maison individuelle isolée,145,Île-de-France,47850,45364,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Responsabilité civile']",['Vol'],2,45948,1688,3,2023-05-11,Oui,Oui
CLT03728,46,Célibataire,Propriétaire,Maison individuelle isolée,199,Provence-Alpes-Côte d'Azur,63680,51942,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"[""Protection corporelle de l'assuré"", 'Vol']",1,49998,1986,3,2022-09-20,Non,Oui
CLT03729,42,Célibataire,Propriétaire,Maison individuelle isolée,103,Occitanie,28840,48367,Matmut,['Attentats matériels'],"[""Protection corporelle de l'assuré"", 'Assistance']",1,15963,1028,3,2022-12-04,Non,Non
CLT03730,65,Veuf(ve),Propriétaire,Maison individuelle isolée,149,Auvergne-Rhône-Alpes,44699,52597,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Catastrophes naturelles']","[""Dégât des eaux, gel, refoulement d'égout"", 'Dommages électriques, climatiques, inondation']",2,8536,1343,2,2023-12-15,Non,Oui
CLT03731,37,Marié(e),Propriétaire,Appartement,58,Nouvelle-Aquitaine,17980,40827,Macif (Aéma Groupe),['Catastrophes naturelles'],"['Incendie, foudre, explosion, vandalisme']",1,16287,448,2,2024-09-29,Non,Non
CLT03732,65,En couple,Locataire,Appartement,88,Île-de-France,29040,49713,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Attentats matériels']",['Assistance'],2,28883,512,3,2025-04-07,Non,Oui
CLT03733,74,Célibataire,Locataire,Appartement,55,Île-de-France,18150,53736,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles']","['Incendie, foudre, explosion, vandalisme']",2,6240,320,3,2023-11-20,Non,Non
CLT03734,67,Marié(e),Locataire,Maison mitoyenne,193,Auvergne-Rhône-Alpes,57900,32611,Groupe des Assurances du Crédit Mutuel,"['Attentats matériels', 'Responsabilité civile', 'Catastrophes naturelles']","['Assistance', 'Incendie, foudre, explosion, vandalisme']",3,22251,1284,3,2024-04-04,Non,Non
CLT03735,75,Marié(e),Propriétaire,Maison individuelle isolée,121,Provence-Alpes-Côte d'Azur,38720,31749,"Covéa (MMA, MAAF, GMF)","['Attentats matériels', 'Catastrophes naturelles']","['Vol', 'Bris de glace, véranda, capteurs solaires', ""Dégât des eaux, gel, refoulement d'égout""]",2,34990,1409,3,2022-07-05,Non,Non
CLT03736,42,Célibataire,Propriétaire,Appartement,66,Nouvelle-Aquitaine,20460,35309,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Catastrophes naturelles', 'Responsabilité civile']","['Tempête, grêle, neige', 'Incendie, foudre, explosion, vandalisme']",3,15879,878,3,2022-07-22,Non,Non
CLT03737,56,Marié(e),Propriétaire,Maison mitoyenne,200,Île-de-France,66000,37545,"Covéa (MMA, MAAF, GMF)",['Responsabilité civile'],"['Dommages électriques, climatiques, inondation', ""Protection corporelle de l'assuré""]",1,24395,1996,3,2023-06-13,Non,Non
CLT03738,61,Marié(e),Locataire,Maison mitoyenne,181,Auvergne-Rhône-Alpes,54300,39416,Crédit Agricole Assurances (Pacifica),['Attentats matériels'],"['Dommages électriques, climatiques, inondation', 'Vol']",1,49558,699,2,2022-09-22,Non,Non
CLT03739,63,Célibataire,Propriétaire,Maison individuelle isolée,116,Provence-Alpes-Côte d'Azur,37120,51769,Crédit Agricole Assurances (Pacifica),['Catastrophes naturelles'],"['Dommages électriques, climatiques, inondation']",1,28015,896,2,2024-02-23,Non,Non
CLT03740,25,Célibataire,Locataire,Maison individuelle isolée,182,Occitanie,50960,34793,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels', 'Responsabilité civile']","['Dommages électriques, climatiques, inondation', 'Incendie, foudre, explosion, vandalisme', 'Bris de glace, véranda, capteurs solaires']",3,45125,937,2,2022-12-30,Oui,Oui
CLT03741,20,Marié(e),Locataire,Appartement,94,Occitanie,26320,25323,"Covéa (MMA, MAAF, GMF)","['Responsabilité civile', 'Catastrophes naturelles']","['Bris de glace, véranda, capteurs solaires', 'Vol']",2,9953,423,2,2023-12-02,Oui,Non
CLT03742,33,Divorcé(e),Propriétaire,Maison mitoyenne,129,Île-de-France,42570,47950,Crédit Agricole Assurances (Pacifica),"['Catastrophes naturelles', 'Responsabilité civile', 'Attentats matériels']","['Dommages électriques, climatiques, inondation']",3,40756,1717,3,2023-10-25,Non,Non
CLT03743,53,Marié(e),Locataire,Maison individuelle isolée,195,Île-de-France,64350,36558,Groupe des Assurances du Crédit Mutuel,['Catastrophes naturelles'],"['Incendie, foudre, explosion, vandalisme', 'Tempête, grêle, neige', 'Dommages électriques, climatiques, inondation']",1,36651,753,2,2023-08-18,Non,Non
CLT03744,35,Célibataire,Propriétaire,Maison mitoyenne,106,Auvergne-Rhône-Alpes,31799,52480,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],"['Dommages électriques, climatiques, inondation', 'Bris de glace, véranda, capteurs solaires']",1,28744,819,2,2024-01-12,Non,Non
CLT03745,60,Marié(e),Propriétaire,Maison individuelle isolée,153,Nouvelle-Aquitaine,47430,35593,"Covéa (MMA, MAAF, GMF)","['Catastrophes naturelles', 'Attentats matériels']","['Vol', 'Bris de glace, véranda, capteurs solaires', ""Dégât des eaux, gel, refoulement d'égout""]",2,39446,1782,3,2022-11-08,Non,Non
CLT03746,48,Célibataire,Locataire,Maison individuelle isolée,90,Provence-Alpes-Côte d'Azur,28800,47347,Crédit Agricole Assurances (Pacifica),"['Attentats matériels', 'Responsabilité civile']","['Tempête, grêle, neige', ""Dégât des eaux, gel, refoulement d'égout""]",2,12502,524,3,2023-08-16,Oui,Non
CLT03747,66,Célibataire,Propriétaire,Maison individuelle isolée,167,Île-de-France,55110,43849,Macif (Aéma Groupe),['Responsabilité civile'],['Assistance'],1,39851,1667,3,2024-05-01,Non,Non
CLT03748,56,Marié(e),Locataire,Appartement,84,Auvergne-Rhône-Alpes,25200,43704,"Covéa (MMA, MAAF, GMF)",['Attentats matériels'],['Assistance'],1,14617,324,2,2022-07-19,Non,Oui
